,Unnamed: 0,IDPERSON,ID11,ID13
0,192810,320714071103,1,4
1,80541,110401140102,1,5
2,35227,71033090905,1,3
3,188955,292936171107,1,3
4,170213,282207070104,1,4
5,44546,81507140104,1,3
6,11126,30105071105,1,4
7,13276,30405030106,1,4
8,25347,60801071102,1,4
9,45826,82007020105,1,3
10,139952,241006190111,1,3
11,124328,231006070101,1,4
12,191126,320508030110,2,3
13,100531,201201131102,2,2
14,175504,291002020112,1,5
15,1918,10502060104,2,2
16,178006,291305130101,1,5
17,178136,291401050104,1,3
18,97313,191121071102,2,2
19,176788,291206030103,1,3
20,85281,180206200109,1,5
21,150092,271302121102,1,3
22,113337,212405150101,1,3
23,157903,272703051101,1,2
24,90931,190601162106,2,2
25,123003,230803091102,1,4
26,52417,90402191203,2,3
27,186921,292601130101,1,3
28,185438,292401050205,1,3
29,123470,230901121102,1,4
30,74193,101202012102,1,3
31,51875,90308010102,2,2
32,168890,282004091102,1,4
33,27905,61204020101,1,4
34,45413,82001201102,1,2
35,117637,220906040102,1,3
36,139953,241006190112,1,3
37,35749,71102060902,1,4
38,112176,212104031202,1,5
39,168093,281611141101,1,4
40,73763,100605090104,1,4
41,28661,61306070104,1,4
42,23649,60405170102,1,3
43,50343,83211030102,2,3
44,819,10206110102,2,2
45,74448,101401101107,2,2
46,163628,280312140901,1,3
47,24516,60503282202,1,4
48,503,10204050102,2,2
49,18104,31601151102,4,1
50,171987,290301010101,1,3
51,119102,221101031105,1,5
52,38532,80603041101,4,3
53,51712,90306100104,2,3
54,58658,92411120106,2,3
55,126385,231604061103,1,3
56,147575,270505110101,1,3
57,187368,292607150102,1,5
58,93364,190809091107,1,4
59,29197,61705041107,1,3
60,46538,82401061101,1,4
61,102311,201309080107,1,3
62,119996,221302140305,1,5
63,65431,95103090203,1,4
64,111111,211802293106,1,2
65,120793,230201031102,1,3
66,133265,233506140202,1,5
67,40092,80707130102,1,4
68,122872,230802151101,1,4
69,127291,232003042101,1,3
70,72716,100207160101,1,3
71,99838,200204061111,2,3
72,96222,191103141203,1,3
73,73329,100505071102,1,3
74,100478,201201081501,2,2
75,58792,92802080105,1,3
76,24783,60506081102,1,2
77,84966,180204060203,2,2
78,185190,292107110104,1,5
79,117710,220906140107,1,3
80,94464,190911090105,1,4
81,15740,31001060102,1,2
82,187805,292636161102,1,3
83,89366,190102081108,1,4
84,88236,181703200904,1,4
85,143912,242004191101,1,5
86,161758,280101091102,1,4
87,51696,90306090102,2,3
88,143629,242002041106,1,5
89,100106,200207130102,2,3
90,143285,241910030106,1,3
91,97613,191206010107,2,6
92,176825,291206130101,1,4
93,37820,80504031107,1,3
94,172681,290504051102,1,3
95,49562,83202031202,1,3
96,177013,291208020101,1,3
97,127218,232002071109,1,4
98,138334,240720130203,2,3
99,112829,212304131108,1,3
100,19695,50504010101,1,2
101,179150,291601050102,1,4
102,128508,232110140102,1,4
103,46600,82402021102,1,4
104,151532,271604120104,1,2
105,50568,90103021110,2,2
106,74200,101202031101,1,4
107,30864,61903071102,1,2
108,90971,190602011102,2,2
109,134838,234101041201,1,5
110,58300,92408030101,1,4
111,57895,92403180103,1,4
112,139633,241001121105,1,3
113,161391,273207070102,1,2
114,190125,320206090106,1,3
115,98450,191607100101,2,2
116,101094,201207020103,1,3
117,133067,233504031101,1,5
118,141590,241501031102,1,3
119,55125,91003130101,2,3
120,116786,220802090106,1,3
121,128201,232107050101,1,3
122,82521,140701020105,1,2
123,46389,82102020102,1,3
124,7634,20511031102,1,4
125,161101,273201091106,1,3
126,70608,96701261104,1,3
127,10182,21103011104,1,2
128,125158,231207160205,1,3
129,194441,321101031101,3,3
130,32858,70901080909,1,4
131,139357,240810071102,1,4
132,48342,82603161105,1,5
133,124672,231202121203,1,5
134,101030,201206010106,1,3
135,108537,210902241101,1,3
136,39718,80703161102,1,3
137,139684,241002061103,1,3
138,177778,291303070105,1,2
139,114543,220103150102,1,5
140,72828,100501021104,1,4
141,64950,95001090104,2,3
142,129353,232304021104,1,4
143,124086,231001041105,1,3
144,148322,270703061102,1,3
145,30655,61901071106,1,4
146,37125,80405131101,1,3
147,35216,71033080902,2,3
148,62370,94502151102,1,1
149,26576,60808201102,1,3
150,154034,272111090103,1,4
151,197934,330501061102,1,3
152,168707,281903130102,1,4
153,32249,70301150205,2,2
154,103049,201413030109,1,3
155,56237,91503010205,1,3
156,39215,80610010102,1,3
157,131486,232704103101,1,5
158,41036,80902041104,1,2
159,130088,232502122101,1,5
160,149739,271004160104,1,3
161,12702,30305050101,1,2
162,40983,80901131101,1,4
163,121867,230502241201,1,4
164,123582,230902151103,1,3
165,44410,81506110104,1,2
166,77326,102701152107,1,4
167,119913,221301231102,1,3
168,166226,281007160101,1,3
169,140808,241204251102,2,3
170,56273,91503120102,1,4
171,33534,71008040103,1,3
172,72690,100207120202,1,3
173,114801,220202142101,1,3
174,47871,82503040101,1,4
175,147673,270601111101,5,4
176,18191,31602021105,4,2
177,161114,273202022106,1,3
178,72599,100206180106,1,3
179,29668,61803032203,2,2
180,191599,320514072107,2,3
181,131646,232706090102,1,3
182,56753,91903060102,1,4
183,57711,92307020110,2,3
184,172579,290502081105,2,3
185,17361,31111081110,1,4
186,62929,94601050109,1,4
187,92751,190802071108,1,4
188,41940,81206100102,1,2
189,119300,221102091102,1,3
190,181355,291812130103,2,3
191,189943,320204030104,1,3
192,45870,82007120109,2,3
193,99779,191807090203,1,2
194,10360,21105052104,1,2
195,144053,242101101102,1,5
196,52123,90310140104,2,2
197,2356,10506050102,2,2
198,142520,241902021106,1,2
199,122001,230503091105,1,3
200,39989,80706100102,1,3
201,125023,231206080102,1,5
202,3840,11312090105,2,5
203,84376,170701150107,3,5
204,18012,31601041109,4,2
205,90805,190601041101,2,2
206,124178,231002041101,1,2
207,65780,95401200102,2,2
208,30897,61904031102,1,1
209,87740,180912010902,1,5
210,47028,82405141102,1,5
211,135926,240103071102,1,4
212,154252,272115080203,1,3
213,119781,221301061116,1,3
214,60962,93604010104,2,2
215,91340,190607040102,1,4
216,41465,81104010304,1,3
217,108487,210902171102,1,3
218,38064,80506060102,1,3
219,39519,80701251102,1,3
220,187888,292637151202,1,4
221,23414,60303030101,2,3
222,93442,190901043101,1,4
223,54568,90902060902,1,4
224,78423,102805140102,1,3
225,101623,201214132105,1,5
226,58368,92408140103,1,3
227,51083,90203031102,2,3
228,138697,240802091105,1,3
229,181937,291904190106,1,4
230,106436,210609031102,1,5
231,180886,291804170101,1,3
232,185400,292203090105,1,3
233,32740,70801060202,1,3
234,132113,232902040102,2,2
235,62850,94506130104,1,3
236,120419,221504021103,1,5
237,90153,190204051106,1,2
238,27386,61002081107,1,3
239,130390,232506200103,1,1
240,129942,232501091104,1,5
241,98507,191608060102,1,4
242,91484,190608160104,1,4
243,42336,81302042202,1,3
244,70192,96603071109,1,4
245,127971,232104021107,1,3
246,13223,30404090102,2,2
247,72682,100207110102,1,4
248,23419,60303050102,2,3
249,161362,273207010102,1,3
250,166994,281502151101,1,3
251,66402,95406060101,2,3
252,4978,20202121203,1,3
253,30708,61901111102,1,4
254,149720,271004120101,1,3
255,134817,234101021102,1,5
256,72290,100203121106,1,4
257,105484,210508010109,1,5
258,68090,96203040304,2,3
259,120764,230201011202,1,3
260,103408,201416091101,1,3
261,111704,211903151102,1,4
262,181538,291901070102,1,4
263,171895,290207150101,2,3
264,39385,80701061112,1,3
265,44986,81513010203,2,3
266,108505,210902191111,1,3
267,61960,94401071201,1,4
268,94859,190918100102,1,4
269,177813,291303160104,1,4
270,77600,102704041105,1,3
271,30516,61812041202,1,3
272,65275,95004200110,1,3
273,60129,93401061102,2,3
274,151574,271604180109,1,2
275,157595,272606130102,1,2
276,188151,292702140101,1,3
277,99277,191712140108,2,2
278,3059,11302110204,1,1
279,48112,82602141104,1,5
280,49818,83204032103,1,4
281,39501,80701221101,1,4
282,164524,280407090101,2,3
283,4508,20105060203,1,2
284,115801,220405020102,1,4
285,29371,61707070106,1,4
286,160002,273101221105,1,5
287,155031,272313090103,4,2
288,129151,232303025102,1,2
289,21154,51203131204,2,3
290,71567,96802300106,2,5
291,167281,281508190104,1,4
292,18936,31607080204,4,4
293,42727,81307130105,1,2
294,106479,210701032101,1,5
295,162433,280208030103,1,5
296,186887,292601080102,1,3
297,9609,21006130106,1,4
298,126703,231702091105,1,1
299,118384,221005130102,1,3
300,112644,212302221102,1,3
301,101465,201212051101,1,5
302,164286,280405040107,1,3
303,80892,110405090102,1,4
304,163600,280312070902,2,3
305,50205,83209020106,1,3
306,41551,81104160102,1,4
307,113419,212601110107,1,3
308,138322,240720110102,1,4
309,172461,290305090901,1,2
310,10930,30103031102,3,4
311,60991,93604060113,1,2
312,12072,30205030102,4,2
313,67339,95904070107,2,3
314,41480,81104030107,1,3
315,84939,180204030405,2,2
316,103231,201415091107,2,3
317,140843,241206050102,1,3
318,39434,80701141102,1,3
319,15754,31001080106,1,2
320,127260,232002131102,1,3
321,112294,212106040102,1,3
322,62173,94501111106,1,3
323,94296,190909040102,1,2
324,77689,102705071105,1,4
325,160527,273106201104,1,3
326,4673,20106160102,1,2
327,46826,82403131103,1,3
328,198057,330502081104,1,4
329,26006,60804331102,1,2
330,16139,31101182106,4,3
331,47278,82408020105,1,1
332,17565,31112102102,3,4
333,1638,10308090102,2,0
334,183838,292013040902,1,3
335,188292,292704080101,1,5
336,138756,240802191204,1,4
337,65713,95401110109,1,3
338,19362,40404010906,1,1
339,34055,71016110906,1,3
340,133093,233504071107,1,3
341,129905,232501051101,1,5
342,78118,102802010105,1,3
343,178216,291402050102,1,5
344,77721,102705131106,1,4
345,73876,100901050203,1,3
346,89274,190101091102,5,5
347,12964,30308070908,1,4
348,134028,233701131105,1,3
349,92734,190802031105,1,4
350,169964,282204012101,1,4
351,38344,80601101102,2,3
352,87483,180908180101,2,2
353,169148,282009150101,1,2
354,74941,101405012106,1,5
355,96329,191104191101,2,2
356,108186,210901151106,1,3
357,62517,94503111205,1,5
358,196330,321406170105,1,4
359,76022,101701020101,2,3
360,111412,211805201102,1,2
361,139598,241001081101,1,2
362,81583,120409050102,3,5
363,9317,21001011104,1,2
364,76885,102304010201,1,3
365,44299,81505181202,1,4
366,29772,61803121303,2,3
367,149413,270902090104,1,2
368,40480,80803131102,1,4
369,79903,103209100203,2,3
370,129771,232307200102,1,3
371,40066,80707080102,1,4
372,65986,95403090201,1,4
373,168672,281903040902,1,5
374,101604,201214121101,1,5
375,56758,91903070102,1,3
376,58900,92901020106,1,3
377,186979,292602040102,1,5
378,3701,11310070906,1,3
379,188928,292936131102,1,3
380,126475,231606140102,1,3
381,61267,94005050102,1,3
382,119855,221301143102,1,3
383,153664,272104120303,1,2
384,66523,95407030103,2,3
385,54313,90702020104,2,3
386,56166,91502060102,1,4
387,53964,90508130104,1,3
388,76393,102202021206,1,3
389,93969,190905052102,1,4
390,57258,92303060102,1,4
391,173372,290535091105,1,3
392,52925,90405060101,2,2
393,148089,270701151101,5,4
394,40189,80801071109,1,4
395,165762,280702060101,1,3
396,66615,95407160105,2,3
397,92128,190703021102,2,2
398,46048,82009050103,1,2
399,91310,190606052103,2,2
400,123412,230901021102,1,3
401,181771,291903120203,1,3
402,143067,241906101107,1,5
403,73733,100605020105,1,4
404,122919,230802241103,1,3
405,170080,282204181201,1,4
406,85418,180208100104,2,2
407,16820,31105051305,4,4
408,133620,233601121102,1,3
409,101418,201211070108,1,3
410,114402,220102041202,1,4
411,121909,230502311106,2,3
412,112718,212303110106,1,3
413,164007,280402231301,1,3
414,188122,292702080101,1,3
415,47883,82503080101,1,4
416,103866,201710081102,7,5
417,59259,92903110112,1,4
418,59455,92904180119,1,3
419,23403,60303010101,2,3
420,109424,211501011109,1,3
421,159948,273101101106,1,3
422,116151,220501101101,1,1
423,37429,80501071101,1,2
424,124835,231204111106,1,4
425,36462,80401181101,1,2
426,37191,80406110103,1,1
427,113228,212403231102,1,3
428,20918,51202031101,2,3
429,48205,82603031201,1,5
430,44379,81506070106,2,3
431,77168,102603080106,1,3
432,98484,191608010105,1,4
433,173335,290535021201,1,5
434,48179,82603012206,1,5
435,129039,232302141203,1,2
436,48130,82602172101,1,5
437,72017,100201071201,1,3
438,127092,232001041102,1,4
439,69368,96507100102,1,4
440,164712,280501020103,1,4
441,160226,273103141101,1,2
442,71057,96801011113,1,3
443,40951,80901051307,1,5
444,172818,290506040103,1,2
445,98267,191605020105,1,4
446,69708,96510100101,1,3
447,23508,60402041104,1,3
448,63020,94602110101,1,3
449,131633,232706040106,1,3
450,68201,96301060107,1,5
451,69967,96602030101,1,3
452,71975,100201021102,1,1
453,76205,101703010102,1,3
454,74129,101201081104,1,3
455,67974,96202070207,1,4
456,24675,60505041101,1,2
457,157073,272601111110,1,2
458,106439,210609031105,1,5
459,185122,292106180102,1,3
460,47414,82409090103,2,2
461,180817,291804050102,1,3
462,129497,232305031102,1,3
463,12246,30206100201,4,4
464,116206,220601012102,1,4
465,135793,240101110101,2,2
466,138288,240720010101,2,3
467,140799,241204241108,1,3
468,135087,234201071204,1,3
469,24217,60502031101,1,4
470,144765,242204010102,1,3
471,38295,80601051111,2,3
472,68915,96504080101,1,4
473,113838,212801160103,1,5
474,68998,96504170108,1,3
475,139874,241006080102,1,3
476,90848,190601111304,2,2
477,190834,320504220101,2,3
478,150666,271402051105,1,3
479,158282,272707070104,1,2
480,17892,31113121112,4,2
481,168978,282007090103,2,3
482,28538,61305030105,1,2
483,136011,240105061107,1,2
484,114656,220201111203,2,3
485,191305,320509130206,2,3
486,11741,30113020102,1,4
487,1378,10304150102,2,2
488,30871,61903071205,1,2
489,67010,95901180101,1,3
490,188137,292702120102,1,4
491,92519,190709050104,1,4
492,103124,201414060102,1,2
493,38229,80507170105,1,3
494,6759,20502221102,1,2
495,188048,292701080101,1,2
496,184903,292104090201,1,3
497,160931,273110060108,1,3
498,155782,272501061101,1,2
499,56875,92002050102,2,3
500,38792,80604161104,1,2
501,121009,230203071604,1,3
502,156395,272505111114,1,2
503,135779,240101070105,2,3
504,80361,103502110202,1,4
505,22256,60201201101,1,3
506,26675,60902032105,1,1
507,168561,281808081102,1,4
508,101891,201303070102,1,4
509,24098,60501101101,1,4
510,150121,271303021102,1,3
511,40145,80801021102,1,2
512,176993,291207170504,1,3
513,119995,221302140304,1,5
514,124176,231002021104,1,1
515,159467,273007020104,1,2
516,27301,61001051107,1,4
517,64863,94908110102,2,3
518,160473,273106111104,5,4
519,59252,92903110105,1,4
520,114044,212903010102,1,5
521,107259,210802231102,1,4
522,107718,210807120102,1,4
523,160850,273109050110,1,4
524,164340,280405170102,1,4
525,141449,241401150204,1,3
526,163852,280401301102,1,3
527,132718,233203140101,2,2
528,163388,280307190101,1,4
529,55902,91407120204,2,3
530,66590,95407110201,2,3
531,8590,20802091113,1,2
532,32826,70901030903,1,4
533,173897,290603040105,1,3
534,127458,232004081101,1,4
535,62677,94505050107,1,3
536,23883,60408010102,1,1
537,53078,90406070105,2,2
538,98669,191701110304,2,2
539,67131,95902160105,1,3
540,45833,82007030106,2,3
541,68,10201080103,2,2
542,47460,82410020105,2,2
543,57444,92304170503,1,3
544,171323,290202100102,1,4
545,129691,232307070301,1,4
546,137920,240714120102,1,3
547,188590,292734123105,2,3
548,14193,30702051102,1,2
549,70412,96701061102,1,3
550,132485,233003090110,1,3
551,56736,91903030105,1,2
552,41978,81206130104,2,3
553,172042,290301090201,1,3
554,161360,273206200102,1,3
555,158838,273002161107,1,2
556,155973,272502071101,1,2
557,38522,80603021105,1,2
558,50645,90104041103,1,4
559,38492,80602151102,1,5
560,141576,241403150107,2,3
561,66143,95404070106,1,1
562,29447,61801021105,1,4
563,93625,190902011103,1,4
564,65253,95004170102,1,4
565,168226,281703150103,2,2
566,160240,273103191102,1,3
567,44863,81511070105,1,3
568,50305,83210080303,1,3
569,113907,212901071106,1,5
570,68908,96504070106,1,4
571,73897,100901080104,1,3
572,68040,96202150116,2,3
573,71589,96802330107,2,3
574,66153,95404080101,1,3
575,55543,91405130102,1,3
576,176214,291104070101,1,3
577,198240,330506110102,1,5
578,105965,210601041101,1,5
579,107402,210803131102,1,2
580,37203,80406110304,1,2
581,72556,100206110106,1,3
582,143970,242004291103,1,5
583,176200,291104040102,1,3
584,142934,241904181102,1,4
585,65308,95102040202,1,3
586,61951,94401061301,1,3
587,136527,240407150102,1,2
588,12697,30305030110,1,4
589,16111,31101151104,4,4
590,20445,51101050108,1,1
591,137639,240710110101,1,4
592,157649,272607060101,1,4
593,67070,95902080106,1,3
594,173331,290535021102,1,5
595,50403,83211130204,2,3
596,178907,291507070104,1,4
597,174864,290803020103,1,5
598,166374,281305120101,1,3
599,133716,233602011102,1,3
600,172367,290304090207,2,2
601,22742,60204181106,1,4
602,168888,282004081501,1,4
603,124589,231201161107,1,3
604,452,10203190102,2,3
605,110043,211509111103,1,5
606,122916,230802231101,1,3
607,84701,180202040101,2,2
608,123812,230904081101,1,4
609,9370,21002011104,1,4
610,111199,211803160102,1,4
611,174664,290801020104,1,2
612,167173,281507100102,1,4
613,120495,221505040105,1,5
614,51598,90304041107,2,3
615,107670,210807010103,1,1
616,73635,100507190301,1,3
617,131632,232706040105,1,3
618,34868,71028100101,1,4
619,59193,92903050105,1,3
620,174462,290705030102,2,3
621,51108,90203071113,1,3
622,63152,94701030106,2,2
623,66195,95404150106,1,4
624,27150,60909090106,1,1
625,66364,95406010104,1,3
626,72465,100205111106,1,3
627,60511,93407070102,2,3
628,118986,221012150109,1,3
629,108252,210901251106,1,4
630,117301,220903073110,1,3
631,45817,82005171103,1,2
632,108305,210901321101,1,4
633,25918,60804211101,1,1
634,1927,10502070101,2,2
635,145358,250201170102,1,5
636,136036,240106090101,2,3
637,153155,272005011102,1,5
638,168553,281808051302,1,4
639,77256,102701071107,1,4
640,151431,271603140105,1,2
641,29003,61703131107,1,2
642,89832,190201014101,1,4
643,162175,280110091201,1,3
644,42639,81305051106,1,4
645,52676,90402441104,2,2
646,50873,90107070102,1,3
647,179776,291633161107,1,3
648,119324,221102101203,1,3
649,167186,281507120101,1,3
650,137246,240703091103,1,3
651,3994,11314100102,1,4
652,85199,180206020102,2,2
653,32956,70902110902,1,3
654,100492,201201091107,2,3
655,89289,190101141101,1,1
656,196080,321402160105,1,4
657,122692,230801121101,1,4
658,21458,51304031202,1,4
659,112372,212106200203,1,5
660,1355,10304110102,2,2
661,54551,90902030902,1,4
662,77363,102701201102,1,4
663,49514,83201131107,1,3
664,123304,230806110304,1,3
665,187898,292637181101,1,4
666,64724,94907050101,2,4
667,173741,290601130101,1,2
668,18667,31605151202,1,4
669,23686,60406030203,1,2
670,25757,60804011102,1,4
671,94287,190909010105,1,2
672,171304,290202070101,1,2
673,116172,220501121204,1,5
674,197197,330209010101,1,3
675,178594,291503110106,1,4
676,39619,80703011202,1,3
677,26895,60906050106,1,3
678,33557,71008100105,1,1
679,81894,130604070902,3,5
680,91004,190602041302,2,2
681,169030,282008030110,1,4
682,167662,281603161104,1,2
683,123883,230905070102,1,4
684,106107,210604011202,1,4
685,95869,191008180108,2,2
686,72670,100207090104,1,4
687,65170,95004020203,1,4
688,45456,82002051102,1,3
689,58653,92411120101,2,3
690,130293,232506030106,1,4
691,106026,210602011201,1,5
692,91206,190603111202,2,2
693,123082,230805020201,1,3
694,57311,92303160108,2,3
695,119733,221301011101,1,3
696,184198,292018130107,2,3
697,193535,320901030101,1,3
698,76628,102204190106,1,4
699,169933,282203131101,1,4
700,165568,280605070108,1,3
701,87352,180905120903,2,2
702,183799,292012090102,1,3
703,77927,102708200102,2,3
704,190542,320406120105,1,3
705,118043,221002261106,1,3
706,137169,240702031103,1,4
707,85625,180301010901,1,2
708,91303,190606051101,2,2
709,150125,271303021204,1,3
710,185518,292402050102,1,3
711,116308,220602040102,1,3
712,50931,90107170104,1,4
713,114744,220202083102,1,3
714,110076,211601010105,2,3
715,49967,83206021102,1,3
716,53082,90406070109,2,2
717,182224,291931041101,1,5
718,177078,291208160103,1,5
719,105239,210503051104,3,5
720,143224,241909080101,6,3
721,43087,81311070106,1,4
722,105186,210501061102,1,5
723,171492,290203130102,1,3
724,74279,101203011101,1,3
725,128566,232201090102,1,4
726,1228,10302110101,2,0
727,124533,231201081104,1,1
728,184038,292016090901,1,2
729,140952,241207060102,1,4
730,95844,191008140107,2,2
731,31809,70105060116,1,3
732,111026,211802191106,1,4
733,189239,300103130102,1,2
734,114302,220101071102,1,3
735,165427,280603040902,1,3
736,721,10205150108,2,0
737,182030,291905200101,1,3
738,178710,291504120101,1,3
739,113405,212601090204,1,4
740,84882,180203170902,2,2
741,70621,96701271204,1,3
742,125131,231207110105,1,3
743,11430,30108150102,1,4
744,168245,281801061102,1,6
745,65871,95402150106,2,3
746,116709,220801041102,1,3
747,125026,231206090102,1,1
748,163911,280402081101,1,3
749,84853,180203120103,2,2
750,58621,92411100102,2,3
751,39743,80703171112,1,3
752,120916,230202081103,1,3
753,151012,271407090105,1,3
754,192431,320706150106,2,3
755,95067,190921011105,1,4
756,94288,190909020101,1,4
757,159437,273006150102,1,6
758,80149,103213011107,1,5
759,30494,61812021101,1,4
760,58349,92408100102,1,4
761,64402,94904290102,1,2
762,1147,10301120102,2,2
763,182426,291932091101,1,5
764,170410,282302111102,1,3
765,36495,80401221102,1,4
766,189975,320204090107,2,3
767,81428,120407050105,3,5
768,176274,291104190108,1,3
769,127134,232001102302,1,2
770,62033,94401151105,1,3
771,10405,21105121102,1,2
772,182125,291907040101,1,5
773,60250,93403100106,1,4
774,132765,233501051104,1,5
775,124594,231201171105,1,3
776,113973,212902040101,1,5
777,16961,31106170105,1,4
778,136284,240403011102,2,3
779,101857,201301200106,1,4
780,118673,221009060105,1,5
781,108620,210903010105,1,3
782,92513,190709040102,1,4
783,44119,81504131107,1,2
784,7360,20507130108,1,4
785,128249,232107100102,1,2
786,105338,210506051102,1,5
787,108607,210902341201,1,3
788,169309,282012041204,1,4
789,121528,230403110101,1,3
790,120264,221502071104,1,3
791,39622,80703011205,1,3
792,102533,201403160105,8,5
793,43306,81402140107,2,3
794,157075,272601121102,1,2
795,6911,20503161101,1,2
796,114194,212906100105,1,4
797,159975,273101151101,1,3
798,22512,60202201101,1,2
799,182747,291935061101,1,3
800,56548,91506120105,2,3
801,1597,10307110104,2,2
802,133056,233504011102,1,3
803,141700,241502061104,1,2
804,46479,82103050104,1,3
805,106528,210702031109,7,5
806,114772,220202101101,1,2
807,28652,61306050203,1,4
808,97261,191121012101,2,2
809,68155,96203130204,2,3
810,33954,71015030102,1,3
811,105602,210509020102,1,5
812,11953,30202031303,4,4
813,69419,96507150101,1,3
814,140420,241203041110,1,3
815,85068,180204170208,2,2
816,133177,233505071103,1,4
817,28199,61208031105,1,4
818,123997,230906070304,1,4
819,69786,96601061107,1,4
820,152508,271807060201,2,2
821,130763,232510130201,1,3
822,110264,211604080102,1,4
823,85154,180205120101,2,2
824,57303,92303140202,1,4
825,84802,180203010106,2,2
826,106310,210607060105,1,5
827,58345,92408080208,1,4
828,58583,92411030106,2,3
829,169016,282008020101,1,4
830,87482,180908170107,2,2
831,147502,270503171105,1,3
832,48683,82901110104,1,3
833,62547,94503151203,1,5
834,79195,103201231101,1,3
835,38047,80506030102,1,3
836,67119,95902140105,1,3
837,197669,330402020101,1,3
838,174840,290802120107,1,2
839,117349,220903141102,1,3
840,113343,212405170102,1,3
841,7337,20507080105,1,4
842,138571,240723150204,1,3
843,66825,95803020101,1,3
844,172938,290507060106,2,3
845,174356,290704060102,1,6
846,74322,101204080101,1,4
847,51422,90301051102,2,3
848,100499,201201101102,2,3
849,100084,200207080101,1,2
850,68749,96503020105,1,3
851,122098,230503201102,1,4
852,162606,280210040902,1,3
853,177097,291208190102,1,4
854,55066,91003030109,2,3
855,151684,271701151102,1,2
856,114614,220201062102,1,5
857,6333,20408030102,1,1
858,21163,51203151102,2,3
859,114227,212906190101,1,4
860,5930,20402061107,1,4
861,152526,271807100101,1,3
862,130924,232603010905,1,3
863,75898,101609071101,1,2
864,26956,60906170105,1,3
865,164459,280406180101,1,4
866,108072,210811171103,1,2
867,26268,60807011101,2,3
868,91135,190603053101,2,2
869,11163,30105111102,1,2
870,104438,210104021101,1,3
871,126861,231706020102,1,5
872,46965,82405031109,1,3
873,136136,240107160102,1,1
874,197467,330301050104,1,3
875,9725,21007100106,1,4
876,1491,10305140105,2,0
877,109435,211501031105,1,3
878,27523,61003120101,1,3
879,127336,232003151102,1,3
880,120579,221505190104,1,3
881,13622,30501111106,1,4
882,54423,90703060102,1,3
883,182162,291907130102,1,4
884,16997,31107050102,1,2
885,29463,61801042102,1,3
886,55384,91401041203,1,4
887,77690,102705071106,1,4
888,20725,51104040106,1,4
889,16924,31106110102,1,4
890,55696,91406080103,1,4
891,28976,61703071102,1,2
892,184877,292104030101,1,2
893,181514,291901020105,1,4
894,172549,290502021101,1,4
895,36778,80403041102,1,3
896,126770,231704050104,1,5
897,127450,232004071303,1,4
898,45754,82005071101,1,4
899,30022,61806050102,2,3
900,169684,282105110102,1,1
901,65873,95402150108,2,3
902,68782,96503080106,1,4
903,171152,290201040103,2,3
904,153270,272007110101,1,5
905,12232,30206080105,4,3
906,19769,50505070105,1,4
907,100908,201205020101,1,3
908,125554,231302121203,1,1
909,131436,232704042106,1,5
910,57052,92301110103,1,4
911,149688,271004050204,1,3
912,192077,320702061104,1,6
913,114383,220102031102,1,5
914,115704,220403031102,1,4
915,105736,210510130902,1,4
916,122476,230506150102,1,3
917,158833,273002161102,1,2
918,81602,120409100101,3,5
919,15526,30912050106,1,3
920,82670,150301110106,3,5
921,123724,230903171103,1,3
922,75364,101602061108,1,2
923,42346,81302061106,1,3
924,101533,201214021102,1,3
925,156102,272503041101,1,5
926,115205,220208130106,1,3
927,198167,330505031203,1,3
928,6571,20501161101,1,2
929,125665,231303091203,1,5
930,109696,211505080102,1,3
931,84954,180204060103,2,2
932,151796,271702065104,1,2
933,127993,232104051204,1,4
934,53952,90508110202,1,3
935,135807,240101130101,2,3
936,43811,81502031206,1,4
937,11890,30201121108,1,4
938,30816,61903011102,1,4
939,39798,80704051202,2,3
940,75568,101605041106,1,1
941,1497,10305150106,2,0
942,165767,280702070102,1,3
943,59300,92903170202,1,3
944,54907,90906120901,2,3
945,151565,271604170105,1,2
946,33431,71006090102,1,4
947,107036,210801201103,1,5
948,69005,96504170115,1,3
949,107314,210802321102,1,3
950,47276,82408020103,1,1
951,198486,330602140101,1,3
952,40991,80901131109,1,4
953,114702,220202031101,1,2
954,67207,95903080101,2,3
955,10070,21102031102,1,2
956,2018,10502200106,2,3
957,52974,90405120101,2,2
958,171021,290105050101,1,4
959,117396,220904021205,1,4
960,118394,221005150101,1,3
961,32339,70401090902,1,3
962,171219,290201140201,1,2
963,71432,96802120102,1,3
964,34461,71023010105,1,4
965,152466,271806180108,1,2
966,91220,190603131106,2,2
967,117101,220901251108,1,3
968,51158,90207010107,1,4
969,157309,272603041205,1,4
970,50002,83207020101,1,3
971,36963,80403231106,1,4
972,129973,232502011206,1,5
973,166507,281307160101,1,3
974,61238,94003150108,1,1
975,49599,83202061106,1,3
976,163601,280312070903,2,3
977,84691,180202020906,2,2
978,176891,291206200101,1,5
979,67353,95904100106,1,3
980,111812,211905180102,1,3
981,90210,190204151101,1,2
982,168247,281801071101,1,2
983,114253,213001020204,1,5
984,16019,31101071105,4,4
985,70421,96701071105,1,3
986,91149,190603061108,2,2
987,145042,242208070105,1,5
988,118161,221003151104,1,3
989,61318,94005130107,1,4
990,64563,94905290101,1,4
991,3148,11303100106,1,4
992,110357,211701031102,1,3
993,139001,240805140107,1,3
994,101681,201301030102,2,3
995,197628,330401020106,2,3
996,61887,94208160104,1,4
997,42198,81209110101,1,2
